PeriodEnd,PeriodStart,Period,AirTemp,AlbedoDaily,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,GtiFixedTilt,GtiTracking,PrecipitableWater,RelativeHumidity,SnowDepth,SurfacePressure,Time,WindDirection10m,WindSpeed10m,Zenith
2009-02-15T16:00:00Z,2009-02-15T15:00:00Z,PT60M,20.8,0.15,-175,0.0,15.3,0,0,0,0,0,0,21.7,70.4,0.0,976.2,2009-02-15T16:00:00Z,44,2.8,148
2009-02-15T17:00:00Z,2009-02-15T16:00:00Z,PT60M,20.2,0.14,-151,0.0,15.3,0,0,0,0,0,0,21.7,73.5,0.0,976.0,2009-02-15T17:00:00Z,39,2.6,144
2009-02-15T18:00:00Z,2009-02-15T17:00:00Z,PT60M,19.6,0.14,-133,0.0,15.4,0,0,0,0,0,0,21.7,76.5,0.0,975.8,2009-02-15T18:00:00Z,33,2.5,135
2009-02-15T19:00:00Z,2009-02-15T18:00:00Z,PT60M,19.3,0.14,-121,0.0,15.3,0,0,0,0,0,0,21.7,77.8,0.0,975.8,2009-02-15T19:00:00Z,31,2.3,124
2009-02-15T20:00:00Z,2009-02-15T19:00:00Z,PT60M,19.1,0.14,-113,0.0,15.2,0,0,0,0,0,0,21.6,77.9,0.0,976.0,2009-02-15T20:00:00Z,33,2.1,111
2009-02-15T21:00:00Z,2009-02-15T20:00:00Z,PT60M,19.0,0.14,-107,0.0,15.0,1,7,1,2,2,6,21.5,77.6,0.0,976.1,2009-02-15T21:00:00Z,35,1.8,97
2009-02-15T22:00:00Z,2009-02-15T21:00:00Z,PT60M,20.4,0.14,-102,0.0,15.2,41,269,52,93,73,226,21.5,71.7,0.0,976.3,2009-02-15T22:00:00Z,49,1.4,84
2009-02-15T23:00:00Z,2009-02-15T22:00:00Z,PT60M,23.0,0.14,-97,0.0,15.5,88,593,221,309,273,682,21.6,62.9,0.0,976.6,2009-02-15T23:00:00Z,81,1.2,70
2009-02-16T00:00:00Z,2009-02-15T23:00:00Z,PT60M,25.7,0.14,-93,0.0,15.9,114,782,447,561,525,945,21.7,54.8,0.0,976.9,2009-02-16T00:00:00Z,115,1.4,55
2009-02-16T01:00:00Z,2009-02-16T00:00:00Z,PT60M,27.9,0.14,-89,0.0,15.0,129,874,655,784,754,1030,22.0,45.5,0.0,976.8,2009-02-16T01:00:00Z,125,2.1,41
2009-02-16T02:00:00Z,2009-02-16T01:00:00Z,PT60M,29.8,0.14,-82,0.0,13.3,138,920,814,953,930,1069,22.5,36.4,0.0,976.4,2009-02-16T02:00:00Z,126,3.0,27
2009-02-16T03:00:00Z,2009-02-16T02:00:00Z,PT60M,31.6,0.14,-63,0.0,11.4,152,932,900,1052,1033,1083,23.0,29.0,0.0,975.9,2009-02-16T03:00:00Z,126,3.9,14
2009-02-16T04:00:00Z,2009-02-16T03:00:00Z,PT60M,32.7,0.14,25,0.0,10.4,173,911,899,1072,1055,1082,23.2,25.5,0.0,975.3,2009-02-16T04:00:00Z,125,4.4,9
2009-02-16T05:00:00Z,2009-02-16T04:00:00Z,PT60M,33.2,0.14,71,0.0,10.0,178,888,840,1018,999,1070,23.3,24.1,0.0,974.4,2009-02-16T05:00:00Z,123,4.5,18
2009-02-16T06:00:00Z,2009-02-16T05:00:00Z,PT60M,33.7,0.14,84,0.0,9.7,163,866,732,895,871,1047,23.3,23.1,0.0,973.5,2009-02-16T06:00:00Z,121,4.5,32
2009-02-16T07:00:00Z,2009-02-16T06:00:00Z,PT60M,33.5,0.14,90,0.0,9.8,134,835,578,712,681,1004,23.1,23.4,0.0,973.0,2009-02-16T07:00:00Z,120,4.4,46
2009-02-16T08:00:00Z,2009-02-16T07:00:00Z,PT60M,32.9,0.14,95,0.0,10.1,106,743,374,480,443,902,22.8,24.8,0.0,972.9,2009-02-16T08:00:00Z,117,4.2,60
2009-02-16T09:00:00Z,2009-02-16T08:00:00Z,PT60M,32.1,0.14,99,0.0,10.5,71,528,158,229,195,539,22.4,26.5,0.0,972.9,2009-02-16T09:00:00Z,114,4.0,74
2009-02-16T10:00:00Z,2009-02-16T09:00:00Z,PT60M,30.8,0.14,103,0.0,11.3,19,148,29,48,38,127,22.3,30.2,0.0,973.3,2009-02-16T10:00:00Z,108,3.7,88
2009-02-16T11:00:00Z,2009-02-16T10:00:00Z,PT60M,29.0,0.14,108,0.0,12.5,0,0,0,0,0,0,22.4,36.2,0.0,974.1,2009-02-16T11:00:00Z,97,3.4,102
2009-02-16T12:00:00Z,2009-02-16T11:00:00Z,PT60M,27.2,0.14,115,0.0,13.7,0,0,0,0,0,0,22.5,43.7,0.0,974.9,2009-02-16T12:00:00Z,85,3.3,115
2009-02-16T13:00:00Z,2009-02-16T12:00:00Z,PT60M,25.7,0.14,124,0.0,14.4,0,0,0,0,0,0,22.6,49.7,0.0,975.3,2009-02-16T13:00:00Z,75,3.3,128
2009-02-16T14:00:00Z,2009-02-16T13:00:00Z,PT60M,24.6,0.14,138,0.0,14.7,0,0,0,0,0,0,22.5,54.2,0.0,975.4,2009-02-16T14:00:00Z,67,3.3,138
2009-02-16T15:00:00Z,2009-02-16T14:00:00Z,PT60M,23.5,0.14,158,0.0,15.0,0,0,0,0,0,0,22.4,58.7,0.0,975.4,2009-02-16T15:00:00Z,59,3.3,146
2009-02-16T16:00:00Z,2009-02-16T15:00:00Z,PT60M,22.7,0.14,-175,0.0,15.2,0,0,0,0,0,0,22.6,62.5,0.0,975.3,2009-02-16T16:00:00Z,52,3.3,148
2009-02-16T17:00:00Z,2009-02-16T16:00:00Z,PT60M,22.0,0.14,-151,0.0,15.3,0,0,0,0,0,0,22.9,65.8,0.0,975.2,2009-02-16T17:00:00Z,47,3.2,144
2009-02-16T18:00:00Z,2009-02-16T17:00:00Z,PT60M,21.4,0.14,-132,0.0,15.5,0,0,0,0,0,0,23.3,69.0,0.0,975.0,2009-02-16T18:00:00Z,41,3.1,135
2009-02-16T19:00:00Z,2009-02-16T18:00:00Z,PT60M,20.8,0.14,-120,0.0,15.7,0,0,0,0,0,0,23.5,72.3,0.0,975.1,2009-02-16T19:00:00Z,37,2.9,124
2009-02-16T20:00:00Z,2009-02-16T19:00:00Z,PT60M,20.3,0.14,-112,0.0,15.9,0,0,0,0,0,0,23.7,75.6,0.0,975.2,2009-02-16T20:00:00Z,35,2.7,111
2009-02-16T21:00:00Z,2009-02-16T20:00:00Z,PT60M,19.9,0.14,-106,0.0,16.1,1,7,1,2,2,6,23.8,78.9,0.0,975.4,2009-02-16T21:00:00Z,32,2.4,98
2009-02-16T22:00:00Z,2009-02-16T21:00:00Z,PT60M,21.1,0.14,-101,0.0,16.4,40,277,53,93,73,229,23.4,74.5,0.0,975.5,2009-02-16T22:00:00Z,39,2.2,84
2009-02-16T23:00:00Z,2009-02-16T22:00:00Z,PT60M,23.5,0.14,-97,0.0,16.7,85,602,223,309,274,686,22.5,65.5,0.0,975.7,2009-02-16T23:00:00Z,54,2.2,70
2009-02-17T00:00:00Z,2009-02-16T23:00:00Z,PT60M,26.1,0.14,-93,0.0,17.0,113,786,448,561,527,948,21.6,57.1,0.0,975.8,2009-02-17T00:00:00Z,70,2.3,56
2009-02-17T01:00:00Z,2009-02-17T00:00:00Z,PT60M,28.4,0.14,-88,0.0,15.9,130,873,654,784,757,1031,21.3,46.8,0.0,975.6,2009-02-17T01:00:00Z,82,2.6,41
2009-02-17T02:00:00Z,2009-02-17T01:00:00Z,PT60M,30.5,0.14,-81,0.0,14.0,139,922,815,954,934,1071,21.4,36.7,0.0,975.0,2009-02-17T02:00:00Z,93,2.8,27
2009-02-17T03:00:00Z,2009-02-17T02:00:00Z,PT60M,32.5,0.14,-62,1.7,12.0,141,930,898,1039,1022,1071,21.5,28.6,0.0,974.4,2009-02-17T03:00:00Z,102,3.2,14
2009-02-17T04:00:00Z,2009-02-17T03:00:00Z,PT60M,33.7,0.14,24,61.1,10.6,92,313,308,400,394,404,21.6,24.4,0.0,973.7,2009-02-17T04:00:00Z,109,3.3,9
2009-02-17T05:00:00Z,2009-02-17T04:00:00Z,PT60M,34.4,0.14,70,30.5,9.9,107,606,560,668,655,716,21.6,22.3,0.0,972.9,2009-02-17T05:00:00Z,117,3.4,18
2009-02-17T06:00:00Z,2009-02-17T05:00:00Z,PT60M,35.0,0.14,84,0.0,9.2,129,921,778,907,884,1064,21.7,20.6,0.0,972.1,2009-02-17T06:00:00Z,124,3.5,32
2009-02-17T07:00:00Z,2009-02-17T06:00:00Z,PT60M,35.0,0.14,90,0.0,8.9,124,853,591,715,686,1011,21.9,20.3,0.0,971.8,2009-02-17T07:00:00Z,125,3.5,46
2009-02-17T08:00:00Z,2009-02-17T07:00:00Z,PT60M,34.4,0.14,94,0.0,9.0,107,736,370,478,442,897,22.1,21.0,0.0,971.7,2009-02-17T08:00:00Z,123,3.5,60
2009-02-17T09:00:00Z,2009-02-17T08:00:00Z,PT60M,33.8,0.14,98,0.0,9.1,73,506,152,225,193,524,22.3,22.0,0.0,971.7,2009-02-17T09:00:00Z,120,3.4,74
2009-02-17T10:00:00Z,2009-02-17T09:00:00Z,PT60M,32.4,0.14,103,0.0,9.8,20,139,27,47,37,121,22.7,24.9,0.0,972.0,2009-02-17T10:00:00Z,110,3.3,88
2009-02-17T11:00:00Z,2009-02-17T10:00:00Z,PT60M,30.6,0.14,108,0.0,11.0,0,0,0,0,0,0,23.3,29.8,0.0,972.6,2009-02-17T11:00:00Z,96,3.5,102
2009-02-17T12:00:00Z,2009-02-17T11:00:00Z,PT60M,28.8,0.14,114,0.0,12.2,0,0,0,0,0,0,23.8,36.0,0.0,973.2,2009-02-17T12:00:00Z,82,3.8,115
2009-02-17T13:00:00Z,2009-02-17T12:00:00Z,PT60M,27.3,0.14,124,0.0,12.8,0,0,0,0,0,0,24.1,40.7,0.0,973.6,2009-02-17T13:00:00Z,72,4.0,128
2009-02-17T14:00:00Z,2009-02-17T13:00:00Z,PT60M,26.2,0.14,137,0.0,12.9,0,0,0,0,0,0,24.2,43.9,0.0,973.6,2009-02-17T14:00:00Z,61,4.0,139
2009-02-17T15:00:00Z,2009-02-17T14:00:00Z,PT60M,25.1,0.14,158,0.0,13.0,0,0,0,0,0,0,24.3,47.0,0.0,973.7,2009-02-17T15:00:00Z,51,4.1,146
2009-02-17T16:00:00Z,2009-02-17T15:00:00Z,PT60M,24.2,0.14,-175,0.0,13.1,0,0,0,0,0,0,24.2,49.7,0.0,973.5,2009-02-17T16:00:00Z,43,4.1,148
2009-02-17T17:00:00Z,2009-02-17T16:00:00Z,PT60M,23.5,0.14,-150,0.0,13.1,0,0,0,0,0,0,24.1,52.1,0.0,973.3,2009-02-17T17:00:00Z,37,4.0,144
2009-02-17T18:00:00Z,2009-02-17T17:00:00Z,PT60M,22.8,0.14,-132,0.0,13.2,0,0,0,0,0,0,23.9,54.5,0.0,973.0,2009-02-17T18:00:00Z,31,3.9,135
2009-02-17T19:00:00Z,2009-02-17T18:00:00Z,PT60M,22.2,0.14,-120,0.0,13.3,0,0,0,0,0,0,23.7,57.1,0.0,973.0,2009-02-17T19:00:00Z,26,3.7,124
2009-02-17T20:00:00Z,2009-02-17T19:00:00Z,PT60M,21.7,0.14,-112,0.0,13.5,0,0,0,0,0,0,23.5,59.8,0.0,973.2,2009-02-17T20:00:00Z,23,3.5,111
2009-02-17T21:00:00Z,2009-02-17T20:00:00Z,PT60M,21.2,0.14,-106,0.0,13.7,1,7,1,2,2,6,23.3,62.5,0.0,973.4,2009-02-17T21:00:00Z,18,3.3,98
2009-02-17T22:00:00Z,2009-02-17T21:00:00Z,PT60M,22.3,0.14,-101,0.0,14.0,40,264,51,91,72,222,23.0,59.4,0.0,973.7,2009-02-17T22:00:00Z,17,3.0,84
2009-02-17T23:00:00Z,2009-02-17T22:00:00Z,PT60M,24.6,0.14,-97,0.0,14.3,89,582,216,305,272,674,22.8,52.6,0.0,974.0,2009-02-17T23:00:00Z,17,2.7,70
2009-02-18T00:00:00Z,2009-02-17T23:00:00Z,PT60M,27.1,0.14,-93,0.0,14.5,119,768,437,556,524,938,22.5,46.2,0.0,974.4,2009-02-18T00:00:00Z,18,2.3,56
2009-02-18T01:00:00Z,2009-02-18T00:00:00Z,PT60M,29.3,0.14,-88,0.0,13.7,138,857,641,779,753,1024,22.7,38.5,0.0,974.3,2009-02-18T01:00:00Z,15,1.9,41
2009-02-18T02:00:00Z,2009-02-18T01:00:00Z,PT60M,31.4,0.14,-80,0.0,12.1,150,902,797,948,929,1063,23.1,30.8,0.0,974.0,2009-02-18T02:00:00Z,8,1.6,27
2009-02-18T03:00:00Z,2009-02-18T02:00:00Z,PT60M,33.5,0.14,-60,0.0,10.5,157,924,892,1049,1035,1081,23.5,24.5,0.0,973.6,2009-02-18T03:00:00Z,358,1.3,14
2009-02-18T04:00:00Z,2009-02-18T03:00:00Z,PT60M,34.8,0.14,22,0.0,9.5,156,934,920,1076,1063,1085,23.7,21.4,0.0,972.9,2009-02-18T04:00:00Z,351,0.9,10
2009-02-18T05:00:00Z,2009-02-18T04:00:00Z,PT60M,35.5,0.14,69,0.0,9.1,148,929,877,1025,1010,1079,23.9,19.9,0.0,971.9,2009-02-18T05:00:00Z,350,0.5,18
2009-02-18T06:00:00Z,2009-02-18T05:00:00Z,PT60M,36.1,0.14,83,0.0,8.7,134,910,768,902,881,1059,24.0,18.8,0.0,970.9,2009-02-18T06:00:00Z,349,0.1,32
2009-02-18T07:00:00Z,2009-02-18T06:00:00Z,PT60M,36.2,0.14,89,0.0,8.4,114,870,601,716,688,1017,24.0,18.3,0.0,970.4,2009-02-18T07:00:00Z,106,0.2,46
2009-02-18T08:00:00Z,2009-02-18T07:00:00Z,PT60M,36.0,0.14,94,0.0,8.3,93,779,389,482,447,921,24.0,18.4,0.0,970.2,2009-02-18T08:00:00Z,93,0.5,60
2009-02-18T09:00:00Z,2009-02-18T08:00:00Z,PT60M,35.6,0.14,98,0.0,8.1,63,573,168,231,197,561,23.9,18.6,0.0,970.0,2009-02-18T09:00:00Z,88,0.9,74
2009-02-18T10:00:00Z,2009-02-18T09:00:00Z,PT60M,34.5,0.14,102,0.0,9.0,17,164,32,49,38,134,24.0,21.0,0.0,970.4,2009-02-18T10:00:00Z,69,1.4,89
2009-02-18T11:00:00Z,2009-02-18T10:00:00Z,PT60M,32.8,0.14,107,0.0,10.5,0,0,0,0,0,0,24.1,25.6,0.0,971.0,2009-02-18T11:00:00Z,54,2.2,102
2009-02-18T12:00:00Z,2009-02-18T11:00:00Z,PT60M,30.9,0.14,114,0.0,12.1,0,0,0,0,0,0,24.2,31.6,0.0,971.7,2009-02-18T12:00:00Z,47,3.1,116
2009-02-18T13:00:00Z,2009-02-18T12:00:00Z,PT60M,29.4,0.14,123,0.0,13.0,0,0,0,0,0,0,24.6,36.4,0.0,972.3,2009-02-18T13:00:00Z,40,3.5,128
2009-02-18T14:00:00Z,2009-02-18T13:00:00Z,PT60M,28.2,0.14,137,0.0,13.2,0,0,0,0,0,0,25.2,39.8,0.0,972.7,2009-02-18T14:00:00Z,30,3.7,139
2009-02-18T15:00:00Z,2009-02-18T14:00:00Z,PT60M,26.9,0.14,158,0.0,13.4,0,0,0,0,0,0,25.9,43.2,0.0,973.0,2009-02-18T15:00:00Z,21,3.9,147
2009-02-18T16:00:00Z,2009-02-18T15:00:00Z,PT60M,26.0,0.14,-175,0.0,13.8,0,0,0,0,0,0,26.5,46.7,0.0,973.1,2009-02-18T16:00:00Z,12,3.9,149
2009-02-18T17:00:00Z,2009-02-18T16:00:00Z,PT60M,25.3,0.14,-150,0.0,14.3,0,0,0,0,0,0,27.2,50.5,0.0,973.0,2009-02-18T17:00:00Z,2,3.8,145
2009-02-18T18:00:00Z,2009-02-18T17:00:00Z,PT60M,24.7,0.14,-132,0.0,14.9,0,0,0,0,0,0,27.9,54.5,0.0,972.8,2009-02-18T18:00:00Z,351,3.8,136
2009-02-18T19:00:00Z,2009-02-18T18:00:00Z,PT60M,24.2,0.14,-120,0.0,15.5,0,0,0,0,0,0,28.6,58.4,0.0,972.9,2009-02-18T19:00:00Z,342,3.8,124
2009-02-18T20:00:00Z,2009-02-18T19:00:00Z,PT60M,23.8,0.14,-112,0.0,16.1,0,0,0,0,0,0,29.2,62.3,0.0,973.1,2009-02-18T20:00:00Z,334,3.6,111
2009-02-18T21:00:00Z,2009-02-18T20:00:00Z,PT60M,23.4,0.14,-106,0.0,16.7,1,7,1,2,2,6,29.9,66.1,0.0,973.3,2009-02-18T21:00:00Z,324,3.6,98
2009-02-18T22:00:00Z,2009-02-18T21:00:00Z,PT60M,24.5,0.14,-101,0.0,17.5,38,272,52,90,71,223,30.9,65.0,0.0,973.7,2009-02-18T22:00:00Z,317,3.5,84
2009-02-18T23:00:00Z,2009-02-18T22:00:00Z,PT60M,26.7,0.14,-96,0.0,18.4,85,584,214,299,268,667,32.1,60.5,0.0,974.1,2009-02-18T23:00:00Z,311,3.6,70
2009-02-19T00:00:00Z,2009-02-18T23:00:00Z,PT60M,29.0,0.14,-92,0.0,19.3,114,758,430,545,515,921,33.3,55.8,0.0,974.5,2009-02-19T00:00:00Z,305,3.6,56
2009-02-19T01:00:00Z,2009-02-19T00:00:00Z,PT60M,31.0,0.14,-87,0.0,19.2,131,845,631,763,739,1003,34.3,49.4,0.0,974.4,2009-02-19T01:00:00Z,299,3.5,41
2009-02-19T02:00:00Z,2009-02-19T01:00:00Z,PT60M,32.7,0.14,-80,0.0,18.3,141,892,787,929,912,1042,35.1,42.5,0.0,973.9,2009-02-19T02:00:00Z,293,3.2,27
2009-02-19T03:00:00Z,2009-02-19T02:00:00Z,PT60M,34.3,0.14,-59,0.0,17.3,146,914,882,1028,1016,1059,35.9,36.3,0.0,973.4,2009-02-19T03:00:00Z,286,2.9,14
2009-02-19T04:00:00Z,2009-02-19T03:00:00Z,PT60M,35.3,0.14,21,0.2,16.4,151,913,900,1051,1040,1060,36.5,32.6,0.0,972.8,2009-02-19T04:00:00Z,282,2.4,10
2009-02-19T05:00:00Z,2009-02-19T04:00:00Z,PT60M,35.9,0.14,68,8.6,15.8,302,647,616,918,905,954,36.9,30.3,0.0,972.1,2009-02-19T05:00:00Z,283,1.7,18
2009-02-19T06:00:00Z,2009-02-19T05:00:00Z,PT60M,36.4,0.14,82,6.9,15.2,259,668,557,815,798,947,37.3,28.3,0.0,971.5,2009-02-19T06:00:00Z,288,1.1,32
2009-02-19T07:00:00Z,2009-02-19T06:00:00Z,PT60M,36.5,0.14,89,6.7,14.8,212,625,436,648,626,879,37.6,27.6,0.0,971.3,2009-02-19T07:00:00Z,319,0.7,46
2009-02-19T08:00:00Z,2009-02-19T07:00:00Z,PT60M,36.2,0.14,93,2.7,14.6,137,638,308,445,415,830,37.8,27.7,0.0,971.3,2009-02-19T08:00:00Z,6,0.8,60
2009-02-19T09:00:00Z,2009-02-19T08:00:00Z,PT60M,35.9,0.14,98,0.0,14.5,69,496,147,217,188,509,38.1,27.9,0.0,971.5,2009-02-19T09:00:00Z,26,1.4,75
2009-02-19T10:00:00Z,2009-02-19T09:00:00Z,PT60M,35.0,0.14,102,0.0,14.7,19,136,26,45,36,117,37.9,29.7,0.0,972.0,2009-02-19T10:00:00Z,32,2.0,89
2009-02-19T11:00:00Z,2009-02-19T10:00:00Z,PT60M,33.8,0.14,107,0.0,15.2,0,0,0,0,0,0,37.4,32.9,0.0,972.8,2009-02-19T11:00:00Z,33,2.6,102
2009-02-19T12:00:00Z,2009-02-19T11:00:00Z,PT60M,32.5,0.14,114,0.0,15.8,0,0,0,0,0,0,37.0,36.7,0.0,973.6,2009-02-19T12:00:00Z,34,3.3,116
2009-02-19T13:00:00Z,2009-02-19T12:00:00Z,PT60M,31.2,0.14,123,0.0,16.1,0,0,0,0,0,0,36.7,40.2,0.0,974.1,2009-02-19T13:00:00Z,31,3.5,128
2009-02-19T14:00:00Z,2009-02-19T13:00:00Z,PT60M,30.0,0.14,137,0.0,16.3,0,0,0,0,0,0,36.5,43.6,0.0,974.2,2009-02-19T14:00:00Z,24,3.4,139
2009-02-19T15:00:00Z,2009-02-19T14:00:00Z,PT60M,28.9,0.14,158,0.0,16.5,0,0,0,0,0,0,36.3,47.2,0.0,974.4,2009-02-19T15:00:00Z,17,3.3,147
2009-02-19T16:00:00Z,2009-02-19T15:00:00Z,PT60M,27.9,0.14,-175,0.0,16.9,0,0,0,0,0,0,36.2,51.0,0.0,974.3,2009-02-19T16:00:00Z,10,3.1,149
2009-02-19T17:00:00Z,2009-02-19T16:00:00Z,PT60M,27.2,0.14,-150,0.0,17.4,0,0,0,0,0,0,36.2,55.1,0.0,974.2,2009-02-19T17:00:00Z,2,2.9,145
2009-02-19T18:00:00Z,2009-02-19T17:00:00Z,PT60M,26.4,0.14,-131,0.0,17.9,0,0,0,0,0,0,36.1,59.4,0.0,974.0,2009-02-19T18:00:00Z,353,2.8,136
2009-02-19T19:00:00Z,2009-02-19T18:00:00Z,PT60M,25.8,0.14,-119,0.0,18.4,0,0,0,0,0,0,36.3,63.7,0.0,974.2,2009-02-19T19:00:00Z,346,2.6,124
2009-02-19T20:00:00Z,2009-02-19T19:00:00Z,PT60M,25.3,0.14,-111,0.0,19.0,0,0,0,0,0,0,36.5,67.9,0.0,974.5,2009-02-19T20:00:00Z,342,2.4,111
2009-02-19T21:00:00Z,2009-02-19T20:00:00Z,PT60M,24.9,0.14,-105,0.0,19.5,1,7,1,2,2,6,36.8,72.1,0.0,974.9,2009-02-19T21:00:00Z,338,2.2,98
2009-02-19T22:00:00Z,2009-02-19T21:00:00Z,PT60M,25.7,0.14,-100,0.0,19.9,38,266,50,88,71,218,37.2,70.2,0.0,975.4,2009-02-19T22:00:00Z,326,1.9,84
2009-02-19T23:00:00Z,2009-02-19T22:00:00Z,PT60M,27.4,0.14,-96,0.0,20.0,85,572,210,295,265,657,37.7,64.4,0.0,976.0,2009-02-19T23:00:00Z,306,1.6,70
2009-02-20T00:00:00Z,2009-02-19T23:00:00Z,PT60M,29.2,0.14,-92,0.0,20.2,117,745,422,539,511,910,38.1,58.4,0.0,976.5,2009-02-20T00:00:00Z,282,1.6,56
2009-02-20T01:00:00Z,2009-02-20T00:00:00Z,PT60M,30.9,0.14,-87,0.0,19.5,136,831,620,756,735,994,38.0,50.9,0.0,976.5,2009-02-20T01:00:00Z,260,1.2,42
2009-02-20T02:00:00Z,2009-02-20T01:00:00Z,PT60M,32.5,0.14,-79,0.0,18.3,147,880,776,923,909,1036,37.3,43.0,0.0,976.0,2009-02-20T02:00:00Z,198,0.7,27
2009-02-20T03:00:00Z,2009-02-20T02:00:00Z,PT60M,34.1,0.14,-57,0.1,17.0,151,906,874,1025,1014,1056,36.6,36.2,0.0,975.5,2009-02-20T03:00:00Z,143,1.3,14
2009-02-20T04:00:00Z,2009-02-20T03:00:00Z,PT60M,35.4,0.14,20,4.7,15.8,241,778,765,1007,997,1015,35.7,31.1,0.0,974.9,2009-02-20T04:00:00Z,130,2.2,10
2009-02-20T05:00:00Z,2009-02-20T04:00:00Z,PT60M,36.4,0.14,66,2.3,14.5,183,852,800,983,971,1036,34.7,27.2,0.0,974.2,2009-02-20T05:00:00Z,125,3.1,18
2009-02-20T06:00:00Z,2009-02-20T05:00:00Z,PT60M,37.3,0.14,82,0.0,13.3,124,904,761,885,869,1041,33.7,23.9,0.0,973.6,2009-02-20T06:00:00Z,121,3.9,32
2009-02-20T07:00:00Z,2009-02-20T06:00:00Z,PT60M,37.4,0.14,88,0.0,12.4,111,855,589,700,676,997,32.9,22.4,0.0,973.3,2009-02-20T07:00:00Z,119,4.4,46
2009-02-20T08:00:00Z,2009-02-20T07:00:00Z,PT60M,36.9,0.14,93,0.0,11.7,92,759,377,469,439,899,32.0,22.0,0.0,973.3,2009-02-20T08:00:00Z,116,4.8,61
2009-02-20T09:00:00Z,2009-02-20T08:00:00Z,PT60M,36.4,0.14,97,0.0,11.2,62,548,159,222,192,539,31.3,21.9,0.0,973.4,2009-02-20T09:00:00Z,113,5.1,75
2009-02-20T10:00:00Z,2009-02-20T09:00:00Z,PT60M,35.3,0.14,102,0.0,11.4,17,155,29,46,37,127,31.0,23.7,0.0,973.8,2009-02-20T10:00:00Z,108,5.1,89
2009-02-20T11:00:00Z,2009-02-20T10:00:00Z,PT60M,33.8,0.14,107,0.0,12.3,0,0,0,0,0,0,31.2,27.2,0.0,974.5,2009-02-20T11:00:00Z,102,5.1,103
2009-02-20T12:00:00Z,2009-02-20T11:00:00Z,PT60M,32.2,0.14,113,0.0,13.3,0,0,0,0,0,0,31.4,31.7,0.0,975.2,2009-02-20T12:00:00Z,95,5.0,116
2009-02-20T13:00:00Z,2009-02-20T12:00:00Z,PT60M,31.0,0.14,122,0.0,13.8,0,0,0,0,0,0,31.7,35.2,0.0,975.6,2009-02-20T13:00:00Z,90,4.8,129
2009-02-20T14:00:00Z,2009-02-20T13:00:00Z,PT60M,30.0,0.14,136,0.0,14.1,0,0,0,0,0,0,32.0,37.7,0.0,975.7,2009-02-20T14:00:00Z,85,4.6,140
2009-02-20T15:00:00Z,2009-02-20T14:00:00Z,PT60M,29.1,0.14,157,0.0,14.3,0,0,0,0,0,0,32.3,40.3,0.0,975.8,2009-02-20T15:00:00Z,79,4.3,147
2009-02-20T16:00:00Z,2009-02-20T15:00:00Z,PT60M,28.3,0.14,-175,0.0,14.6,0,0,0,0,0,0,32.5,43.1,0.0,975.7,2009-02-20T16:00:00Z,75,4.0,149
2009-02-20T17:00:00Z,2009-02-20T16:00:00Z,PT60M,27.5,0.14,-149,0.0,14.9,0,0,0,0,0,0,32.7,46.2,0.0,975.4,2009-02-20T17:00:00Z,71,3.6,145
2009-02-20T18:00:00Z,2009-02-20T17:00:00Z,PT60M,26.8,0.14,-131,0.0,15.3,0,0,0,0,0,0,32.9,49.4,0.0,975.1,2009-02-20T18:00:00Z,67,3.2,136
2009-02-20T19:00:00Z,2009-02-20T18:00:00Z,PT60M,26.1,0.14,-119,0.0,15.8,0,0,0,0,0,0,33.1,53.0,0.0,975.0,2009-02-20T19:00:00Z,65,2.9,124
2009-02-20T20:00:00Z,2009-02-20T19:00:00Z,PT60M,25.4,0.14,-111,0.0,16.3,0,0,0,0,0,0,33.3,57.0,0.0,975.1,2009-02-20T20:00:00Z,66,2.5,112
2009-02-20T21:00:00Z,2009-02-20T20:00:00Z,PT60M,24.8,0.14,-105,0.0,16.8,1,8,1,2,2,6,33.5,61.2,0.0,975.2,2009-02-20T21:00:00Z,68,2.2,98
2009-02-20T22:00:00Z,2009-02-20T21:00:00Z,PT60M,25.8,0.14,-100,0.0,16.9,35,292,54,90,72,232,34.0,58.1,0.0,975.6,2009-02-20T22:00:00Z,83,1.9,84
2009-02-20T23:00:00Z,2009-02-20T22:00:00Z,PT60M,27.9,0.14,-96,0.0,16.7,78,609,221,299,269,680,34.5,50.5,0.0,976.0,2009-02-20T23:00:00Z,110,1.9,70
2009-02-21T00:00:00Z,2009-02-20T23:00:00Z,PT60M,30.2,0.14,-91,0.0,16.4,107,774,437,544,516,927,35.1,43.4,0.0,976.5,2009-02-21T00:00:00Z,132,2.4,56
2009-02-21T01:00:00Z,2009-02-21T00:00:00Z,PT60M,32.2,0.14,-86,0.0,15.5,128,849,632,760,740,1003,35.2,36.4,0.0,976.3,2009-02-21T01:00:00Z,134,3.3,42
2009-02-21T02:00:00Z,2009-02-21T01:00:00Z,PT60M,34.2,0.14,-78,0.0,14.1,136,897,791,927,914,1041,35.0,30.0,0.0,975.6,2009-02-21T02:00:00Z,130,4.3,28
